0.94,0.31,1.8384
0.53,0.91,0.71253
0.35,0.68,0.64675
0.27,0.28,0.93211
0.35,0.91,0.54689
0.69,1,0.65696
0.28,0.23,1.1327
0.82,0.17,1.9271
0.28,0.44,0.79799
0.73,0.35,1.4306
0.21,0.82,0.59013
0.1,0.69,0.6523
0.04,0.99,0.38497
0.42,0.09,1.3741
0.94,0.2,2.0495
0.8,0.85,1.0123
0.64,0.6,0.96863
0.5,0.06,1.5343
0.81,0.1,2.0579
0.59,0.05,1.7387
0.4,0.21,1.1088
0.19,0.03,1.1604
0.41,0.64,0.81923
0.07,0.56,0.62854
0.11,0.14,1.0573
0.01,0.15,0.93606
0.21,0.39,0.88074
0.43,0.16,1.3256
0.97,0.2,2.2661
0.15,0.53,0.62715
0.2,0.13,1.244
0.64,0.12,1.5697
0.67,0.67,1.0075
0.58,0.26,1.4484
0.4,0.22,1.2089
0.85,0.95,0.98914
0.07,0.23,0.79507
0.53,0.9,0.77655
0.29,0.66,0.70756
0.09,0.38,0.70543
0.11,0.53,0.73596
0.79,0.9,0.88471
0.26,1,0.36521
0.94,0.38,1.8148
0.08,0.55,0.63455
0.08,0.12,0.95082
0.86,0.27,1.7788
0.28,0.67,0.67072
0.15,0.5,0.72586
0.93,0.47,1.6411
0.91,0.1,2.3178
0.24,0.93,0.55159
0.95,0.87,1.1017
0.87,0.77,1.0762
0.9,0.44,1.5849
0.17,0.55,0.71499
0.55,0.39,1.2402
0.84,0.79,1.1357
0.14,0.27,0.93331
0.3,0.76,0.64952
0.77,0.07,1.9767
0.06,0.96,0.45833
0.12,0.02,1.2513
0.76,0.16,1.8692
0.49,0.98,0.60674
0.08,0.94,0.4384
0.91,0.63,1.2929
0.29,0.04,1.3594
0.37,0.79,0.60603
0.81,0.39,1.6174
0.25,0.24,1.057
0.89,0.49,1.4266
0.33,0.7,0.79771
0.58,0.74,0.84067
0.23,0.43,0.80433
0.84,0.2,1.8966
0.09,0.84,0.39495
0.65,0.98,0.67686
0.14,0.35,0.80406
0.22,0.32,0.94957
0.42,0.2,1.2694
0.57,0.42,1.107
0.63,1,0.69509
0.14,0.83,0.39374
0.31,0.6,0.7968
0.13,0.65,0.58092
0.86,0.5,1.3852
0.54,0.27,1.4695
0.1,0.7,0.55004
0.86,0.6,1.3573
0.47,0.98,0.65888
0.49,0.41,1.122
0.52,0.31,1.2434
0.73,0.82,0.88639
0.42,0.08,1.4379
0.53,0.85,0.76593
0.78,0.3,1.572
0.06,0.58,0.5853
0.08,0.59,0.65861
0.5,0.71,0.77554
0.59,0.69,0.97504
0.14,0.44,0.94245
0.26,0.71,0.72974
0.33,0.97,0.56775
0.63,0.54,1.0906
0.48,0.07,1.5111
0.17,0.16,0.94236
0.13,0.63,0.58815
0.46,0.61,0.76656
0.65,0.31,1.2907
0.25,0.26,1.0231
0.52,0.04,1.6679
0.69,0.34,1.3479
0.54,0,1.6756
0.36,0.58,0.76866
0.96,0.97,1.0056
0.77,0.44,1.3407
0.29,0.28,1.024
0.16,0.57,0.6798
0.29,0.62,0.6808
0.94,0.52,1.4753
0.75,0.6,1.1076
0.51,0.13,1.5123
0.61,0.6,1.0204
0.15,0.88,0.44779
0.86,0.69,1.1787
0.54,0.32,1.3172
0.07,0.26,0.7945
0.76,0.11,1.8802
0.83,0.06,2.1715
0.74,0.21,1.6231
0.15,0.9,0.47392
0.01,0.65,0.54304
0.44,0.12,1.3549
0.64,0.75,0.85185
0.15,0.93,0.42031
0.43,0.85,0.64066
0.08,0.92,0.36508
0.34,0.35,0.99243
0.76,0.54,1.2726
0.3,0.47,0.88875
0.21,0.16,1.0983
0.31,0.25,1.1078
0.86,0.54,1.377
0.16,0.73,0.62955
0.62,0.52,1.1461
0.85,0.96,0.84241
0.23,0.08,1.2126
0.84,0.38,1.5897
0.8,0.86,0.94468
0,0.66,0.56833
0.26,0.3,0.98833
0.46,0.24,1.3167
0.6,0.33,1.3157
0.76,0.34,1.4902
0.76,0.61,1.1981
0.98,0.71,1.2091
0.16,0.6,0.50368
0.72,0.67,1.0334
0.98,0.86,1.0634
0.46,0.52,0.95517
0.65,0.69,0.93214
0.31,0.46,0.87578
0.31,0.79,0.73357
0.22,0.34,0.80437
0.71,0.3,1.4289
0.2,0.92,0.45794
0.99,0.67,1.429
0.83,0.12,2.0904
0.71,0.14,1.7398
0.9,0.08,2.2645
0.96,0.94,1.0049
0.65,0.89,0.79148
0.6,0.75,0.9066
0.9,0.84,1.0612
0.46,0.35,1.0902
0.47,0.45,1.0526
0.33,0.51,0.80602
0.92,0.03,2.4148
0.32,0.99,0.689
0.98,1,0.95452
0.05,0.03,0.95406
0,0.7,0.52341
0.91,0.97,0.853
0.65,0.81,0.85201
0.56,0.71,0.81484
0.75,0.11,1.8665
0.69,0.86,0.884
0.84,0.66,1.2268
0.94,0.51,1.4302
0.64,0.73,0.87922
0.05,0.13,0.92778
0.16,0.99,0.3384
0.81,0.7,1.0743
0.98,0.89,1.1654
0.87,0.28,1.7571
0.96,0.49,1.49
0.21,0.25,1.007
0.95,0.32,1.938
0.99,0.95,1.0508
0.57,0.45,1.1967
0.6,0.48,1.1086
0.09,0.24,0.83494
0.8,0.13,1.9092
0.91,0.62,1.357
0.26,0.4,0.89519
0.06,0.61,0.62283
0.49,0.95,0.67615
0.6,0.99,0.60378
0.58,0.79,0.82765
0.13,0.07,1.0375
0.45,0.71,0.71249
0.02,0.58,0.48754
0.22,0.24,0.99154
0.24,0.32,0.88672
0.97,0.55,1.5046
0.15,0.57,0.6294
0.76,0.39,1.5293
0.56,0.2,1.4273
0.49,0.66,0.92542
0.49,0.59,0.87161
0.54,0.03,1.6949
0.62,0.94,0.6378
0.97,0.69,1.4243
0.11,0.89,0.49005
0.81,0.42,1.5723
0.82,0.75,1.1366
0.29,0.81,0.60963
0.37,0.25,1.2232
0.68,0.07,1.7823
0.43,0.51,0.83288
0.17,0.4,0.86544
0.58,0.97,0.64187
0.17,0.11,1.0524
0.38,0.93,0.50906
0.69,0.59,1.0257
0.01,0.82,0.58599
0.26,0.31,1.0295
0.34,0.08,1.3337
0.08,0.46,0.65749
0.45,0.47,0.95369
0.92,0.46,1.6436
0.57,0.3,1.3515
0.36,0.69,0.77521
0.72,0.99,0.75717
0.2,0.18,1.0528
0.9,0.22,1.8412
0.13,0.47,0.63796
0.28,0.99,0.50464
0.73,0.7,1.0849
0,0.39,0.56636
0.88,0.86,0.9753
0.89,0.75,1.1851
0.06,0.29,0.86061
0.34,0.81,0.62808
0.26,0.53,0.82804
0.34,0.91,0.5618
0.85,0.36,1.5775
0.92,0.99,0.99154
0.31,0.07,1.2479
0.05,0.96,0.36044
0.14,0.54,0.77035
0.85,0.84,1.0528
0.5,0.49,1.0258
0.17,0.95,0.44659
0.07,0.97,0.30497
0.05,0.25,0.86316
0.8,0.53,1.2425
0.64,0.91,0.7041
0.84,0.89,0.98432
0.81,0.59,1.2959
0.4,0.85,0.64187
0.09,0.14,0.87642
0.86,0.37,1.6656
0.4,0.09,1.3318
0.12,0.4,0.82165
0.42,0.8,0.76715
0.39,0.5,0.84066
0.19,0.11,1.0917
0.89,0.14,2.0642
0.49,0,1.7364
0.7,0.44,1.1895
0.99,0.22,2.1709
0.1,1,0.32464
0.11,0.56,0.69557
0.39,1,0.61068
0.4,0.93,0.59746
0.27,0.76,0.7194
0.14,0.02,1.1593
0.95,0.96,0.92614
0.97,1,0.94199
0.42,0.65,0.82653
0.64,0.99,0.75991
0.88,0.3,1.7462
0.42,0.1,1.3442
0.01,0.08,0.98066
0.82,0.83,0.9784
0.83,0.92,0.94814
0.19,0.39,0.80916
0.88,0.05,2.2544
0.87,0.12,2.084
0,0.18,0.72707
0.52,0.21,1.3536
0.14,0.69,0.59037
0.13,0.01,1.1621
0.07,0.3,0.80022
0.72,0.27,1.5782
0.56,0.79,0.83917
0.13,0.15,0.95093
0.22,0.71,0.60066
0.47,0.15,1.4382
0.53,0.14,1.4609
0.57,0.48,1.1497
0.88,0.95,1.0015
0.24,0.37,0.8862
0.9,0.18,2.0015
0.61,0.7,0.88997
0.05,0.24,0.76548
0.24,0.86,0.53636
0.87,0.38,1.6029
0.93,0.28,1.9568
0.32,0.51,0.75769
0.95,0.82,1.1931
0.12,0.98,0.48281
0.2,0.62,0.55103
0.84,0.61,1.2
0.14,0.41,0.8488
0.11,0.94,0.47345
0.8,0.21,1.7487
0.3,0.42,0.98183
0.16,0.78,0.55113
0.55,0.33,1.1814
0.82,0.46,1.4251
0.3,0.3,0.99377
0.1,0.98,0.32135
0.15,0.8,0.48412
0.31,0.12,1.2483
0.47,0.56,0.80316
0.8,0.38,1.6041
0.23,0.96,0.46684
0.48,0.48,0.97688
0.36,0.36,0.91872
0.23,0.04,1.1647
0.75,0.5,1.2675
0.92,0.88,1.101
0.8,0.04,2.1495
0.73,0.31,1.5609
0.13,0.41,0.75184
0.93,0.8,1.1907
0.73,0.39,1.4739
0.42,0.87,0.62674
0.27,0.79,0.5594
0.23,0.36,0.91487
0.68,0.53,1.1541
0.01,0.55,0.68808
0.92,0.52,1.5101
0.29,0.19,1.1013
0.29,0.41,0.97144
0.41,0.86,0.47979
0.65,0.94,0.70172
0.22,0.15,1.0591
0.41,0.07,1.428
0.74,0.87,0.88818
0.39,0.05,1.4848
0.96,0.77,1.2729
0.95,0.36,1.7594
0.1,0.42,0.75533
0.96,0.04,2.5204
0.55,0.48,1.122
0.08,0.16,0.92915
0.07,0.7,0.56105
0.75,0.99,0.74031
0.96,0.11,2.3865
0.77,0.49,1.3199
0.89,0.22,1.9636
0.39,0.83,0.67972
0.45,0.64,0.81751
0,0.53,0.49992
0.57,0,1.7376
0.66,0.06,1.8247
0.48,0.27,1.331
0.96,0.84,1.09
0.09,0.23,0.82855
0.46,0.64,0.8744
0.82,0.02,2.1826
0.48,0.82,0.68253
0.18,0.54,0.75546
0.05,0.02,1.0405
0.81,0.89,0.89005
0.8,0.36,1.5451
0.83,0.95,0.94535
0.06,0.07,1.0877
0.35,0.36,0.84577
0.7,0.39,1.429
0.69,0.35,1.3982
0.26,0.46,0.77407
0.74,0.98,0.78535
0.89,0.24,1.9795
0.73,0.61,1.1809
0.52,0.86,0.64058
0.4,0.65,0.85917
0.35,0.41,0.93485
0.1,0.58,0.5581
0.48,0.66,0.88173
0.55,0.31,1.2413
1,0.02,2.5708
0.07,0.54,0.62484
0.76,0.98,0.82625
0.97,0.07,2.4083
0.15,0.63,0.56551
0.61,0.88,0.76869
0.57,0.83,0.72362
0.82,0.65,1.18
0.89,0.65,1.2357
0.19,0.7,0.65172
0.12,0.81,0.54231
0.62,0.03,1.7843
0.83,0.78,1.1047
0.04,0.75,0.38233
0.63,0.79,0.91538
0.77,0.28,1.7091
0.49,0.33,1.2034
0.47,0.91,0.63039
0.91,0.87,1.0426
0.51,0.11,1.5017
0.25,0.06,1.2488
0.34,0.84,0.68249
0.08,0.71,0.52843
0.27,0.2,1.0024
0.11,0.35,0.75557
0.67,0.09,1.8803
0.03,0.12,0.98424
0.04,0.13,0.99785
0.72,0,2.0113
0.51,0.38,1.195
0.6,0.86,0.76484
0.51,0.01,1.6547
0.96,0.64,1.3416
0.92,0.02,2.4282
0.66,0.21,1.4949
0.23,0.24,1.083
0.17,0.74,0.68416
0.41,0.06,1.522
0.72,0.57,1.2203
0.13,0.7,0.66004
0.73,0.11,1.7294
0.77,0.43,1.4083
0.77,0.04,1.9537
0.77,0.78,1.0078
0.79,0.84,0.99149
0.54,0.65,0.94257
0.02,0.88,0.4409
0.18,0.14,1.0238
0.67,0.6,1.1369
0.08,0.48,0.61836
0.13,0.09,1.159
0.84,0.39,1.5172
0.79,0.37,1.5585
0.85,0.13,2.0802
0.16,0.15,1.0728
0.63,0.47,1.0404
0.19,0.55,0.71403
0.33,0.48,0.71033
0.24,0.91,0.52343
0.18,0.78,0.50993
0.59,0.59,1.0299
0.22,0.89,0.44929
0.26,0.95,0.34853
0.88,0.17,2.088
0.09,0.47,0.64117
0.54,0.75,0.84161
0.25,0.4,0.78164
0.32,0.82,0.56423
0.52,0.38,1.0762
0.55,0.67,0.8666
0.44,0.57,0.83198
0.85,0.02,2.3512
0.09,0.94,0.38927
0.74,0.85,1.0289
0.17,0.27,0.954
0.77,0.2,1.7401
0.5,0.35,1.1478
0.25,0.65,0.75009
0.72,0.02,2.0401
0.05,0.67,0.47665
0.91,0.49,1.4475
0.22,0.59,0.73318
0.99,0.06,2.606
0.05,0.37,0.8168
0.73,0.23,1.6947
0.74,0.38,1.437
0.32,0.55,0.75725
0.36,0.01,1.3895
0.03,0.75,0.5258
0.3,0.17,1.1613
0.39,0.28,1.1547
0.26,0.03,1.3589
0.78,0.05,2.0543
0.09,0.07,0.95275
0.97,0.08,2.4459
0.88,0.32,1.678
0.85,0.18,1.9403
0.46,0.67,0.89226
0.59,0.51,1.1724
0.61,0.87,0.79124
0.44,0.18,1.3279
0.1,0.2,0.97687
0.99,0.02,2.5548
0.53,0.46,1.1074
0.86,0.51,1.4809
0.04,0.14,0.83122
0.76,0.87,0.90532
0.65,0.03,1.8527
0.63,0.91,0.85892
0.38,0.72,0.71027
0.95,0.92,1.1176
0.91,0.27,1.8231
0.62,0.66,1.0022
0,0.08,0.88172
0.29,0.58,0.80338
0.87,0.52,1.3707
0.85,0.3,1.6662
0.32,0.01,1.3909
0.22,0.87,0.47312
0.18,0.39,0.83687
0.13,0.27,0.9132
1,0.35,1.9359
0.16,0.69,0.59565
0.56,0.24,1.2964
0.44,0.19,1.2988
0.4,0.66,0.87052
0.68,0.14,1.733
0.98,0.75,1.2034
0.92,0.47,1.5491
0.03,0.28,0.83599
0.38,0.62,0.73279
0.16,0.16,1.0073
0.63,0.43,1.2879
0.39,0.42,1.1042
0.11,0,1.0811
0.65,0.4,1.3337
0.07,0.16,0.92848
0.48,0.49,0.98345
0.86,0.99,0.86502
0.19,0.16,1.0024
0.64,0.06,1.7677
0.13,0.5,0.72266
0.3,0.84,0.54551
0.28,0.17,1.187
0.1,0.27,0.84688
0,0.72,0.47959
0.27,0.82,0.56882
0.45,0.56,0.8838
0.92,0.42,1.556
0.74,0.25,1.5708
0.93,0.92,1.0215
0.44,0.82,0.61771
0.87,0.24,1.7948
0.08,0.32,0.8799
0.63,0.53,1.0452
0.58,0.7,0.91679
1,0.95,0.95835
0.82,0.14,2.0105
0.7,0.72,1.0601
0.97,0.91,1.037
0.08,0.81,0.4866
0.71,0.87,0.89793
0.86,0.97,0.91283
0.97,0.9,1.0486
0.46,0.8,0.81499
0.3,0.33,0.98644
0.94,0.92,0.97383
0.51,0.99,0.61681
0.63,0.96,0.76928
0.01,0.78,0.42821
0.62,0.78,0.98206
0.07,0.44,0.67912
0.97,0.19,2.1227
0.71,0,2.0786
0.05,0.27,0.73578
0.44,0.06,1.3994
0.66,0.65,1.0351
0.54,0.77,0.69258
0.08,0.4,0.78847
0.14,0.93,0.41322
0.16,0.09,1.0551
0.35,0.72,0.66045
0.59,0.09,1.7336
0.34,0.66,0.68715
0.19,0.12,1.0157
0.97,0,2.6441
0.62,0.86,0.73363
0.69,0.93,0.71868
0.03,0.35,0.72363
0.42,0.61,0.88977
0.86,0.48,1.3882
0.79,0.01,2.1809
0.59,0.13,1.5261
1,0.77,1.1872
0.66,0.45,1.1876
0.13,0.34,0.89869
0.9,0.75,1.1309
0.27,0,1.2641
0.62,0.88,0.79167
1,0.32,1.9375
0.53,0.11,1.5486
0.45,0.06,1.5633
0.3,0.26,0.96309
0.83,0.8,1.0983
0.66,0.79,0.96497
0.18,0.51,0.67351
0.19,0.17,1.1441
0.17,0.25,1.0321
0.41,0.08,1.3738
0.39,0.7,0.68447
0.22,0.44,0.81715
0.24,0.01,1.2515
0.64,0.42,1.286
0.55,0.42,1.1154
0.21,0.18,1.0083
0.75,0.23,1.7756
0.94,0.05,2.4739
0.66,0.84,0.8659
1,0.92,0.973
0.45,0.62,0.8206
0.17,0.98,0.5319
0.15,0.86,0.47512
0.31,0.9,0.50717
0.16,0.41,0.78996
0.9,0.16,2.0782
0.03,0.32,0.79665
0.88,0.91,0.94491
0.92,0.75,1.1186
0.96,0.62,1.4928
0.68,0.09,1.8196
0.38,0.58,0.78105
0.24,0.05,1.2374
0.27,0.51,0.75869
0.06,0.14,0.85012
0.27,1,0.40169
0.82,0.33,1.6964
0.26,0.82,0.60369
0.97,0.72,1.369
0.48,0.28,1.3274
0.77,0.02,2.1795
0.77,0.38,1.4111
0.05,0.09,0.94645
0.03,0.3,0.66811
0.23,0.98,0.32429
0.01,0.1,0.95609
0.94,0.72,1.1897
0.18,1,0.45362
0.85,0.21,1.9039
0.34,0.76,0.61088
0.06,0.73,0.61684
0,0.16,0.77373
0.11,0.91,0.4174
0.9,0.51,1.4312
0.77,0.05,2.0926
0.73,0.5,1.2497
0.56,0.44,1.1339
0.06,0.01,1.0403
0.08,0.01,1.0524
0.05,0.8,0.5397
0.91,0.34,1.7312
0.95,0.48,1.5055
0.27,0.99,0.53661
0.73,0.41,1.4153
0.63,0.04,1.8504
0.95,0.11,2.332
0.36,0.05,1.3792
0.49,0.85,0.7052
0.83,0.25,1.761
0.97,0.45,1.6375
0.17,0.59,0.65249
0.92,0.17,2.1284
0.99,0.37,1.8312
0.22,0.12,1.0715
0.59,0.58,0.90479
0.93,0.2,2.1384
0.21,0.72,0.43536
0.3,0.85,0.66356
0.63,0.94,0.82775
0.28,0.58,0.72624
0.52,0.19,1.3749
0.38,0.03,1.4345
0.92,0.37,1.6937
0.54,0.35,1.1974
0.46,0.42,1.0091
0.77,0.58,1.3164
0.6,0.57,1.0659
0.89,0.01,2.3832
0.37,0.88,0.49038
0.05,0.28,0.78316
0.12,0.77,0.55294
0.96,0.7,1.2616
0.81,0.34,1.5592
0.01,0.33,0.80956
0.34,0.44,0.9107
0.4,0.23,1.1713
0.55,0.23,1.4617
0.01,0.92,0.34681
0.3,0.43,0.81951
0.63,0.76,0.84946
0.44,0.16,1.4207
0.75,0.28,1.6188
0.71,0.64,1.0309
0.91,0.32,1.7709
0.95,0.17,2.1815
0.99,0.45,1.6959
0.35,0.86,0.50455
0.89,0.63,1.3947
0.34,0.7,0.71762
0.33,0.5,0.79835
0.98,0.74,1.3356
0.14,0.51,0.69963
0.4,0.81,0.68906
0.01,0.94,0.36116
0.75,0.06,1.9807
0.95,0.15,2.102
0.53,0.51,1.0807
0.71,0.66,0.9804
0.6,0.41,1.2145
0.39,0.14,1.3293
0.84,0.86,0.92128
0.85,0.22,1.8324
0.69,0.06,1.8749
0.96,0.14,2.3757
0.86,0.65,1.2852
0.58,0.98,0.59715
0.63,0.59,1.0831
0.22,0.61,0.61167
0.64,0.74,0.81792
0.37,0.1,1.3855
0.67,0.52,1.2227
0.55,0.53,0.8857
0.57,0.1,1.6733
0.87,0.54,1.4568
0.48,0.45,0.97821
0.65,0.37,1.3379
0.37,0.07,1.4294
0.32,0.9,0.47922
0.66,0.05,1.7582
0.35,0.54,0.77265
0.88,0.55,1.4663
0.81,0.22,1.783
0.52,0.94,0.70998
0.38,0.15,1.2232
0.58,0.05,1.6259
0.08,0.98,0.55539
0.97,0.86,1.0814
0.37,0.19,1.2386
0.09,0.54,0.64847
0.71,0.02,1.9444
0.28,0.41,0.84196
0.33,0.03,1.3024
0.61,0.13,1.6694
0.62,0.68,0.92276
0.35,0.81,0.64536
0.96,0.98,0.92174
0.49,0.42,1.0548
0.94,0.4,1.6936
0.2,0.69,0.67244
0.54,0.14,1.4468
0.2,0.83,0.58729
0.34,0.62,0.73194
0.81,0.98,0.89018
0.34,0.1,1.2352
0.79,0.79,1.0302
0.87,0.46,1.5075
0.32,0.69,0.58672
0.67,0.28,1.3431
0.37,0.68,0.70339
0.24,0.39,0.9353
0.62,0.22,1.483
0.66,0.7,0.94322
0.39,0.88,0.60013
0.19,0.46,0.80042
0.8,0.74,1.1065
0.66,0.18,1.6334
0.59,0.11,1.7027
0.29,0.85,0.55018
0.62,0.84,0.83767
0.66,0.15,1.6332
0.86,0.49,1.4058
0.89,0.15,2.0849
0.22,0.05,1.1683
0.56,0.96,0.69071
0.59,0.62,0.9966
0.39,0.19,1.2685
0.9,0.34,1.8503
0.37,0.86,0.59097
0.33,0.23,1.1778
0.72,0.78,0.88927
0.46,0.22,1.3243
0.16,0.05,1.1203
0.61,0.05,1.6925
0.02,0.11,0.96435
0.65,0.79,0.94349
0.38,0.85,0.64127
0.65,0.28,1.4617
0.58,0.11,1.5677
0.01,0.45,0.61286
0.82,0.13,1.9353
0.07,0.83,0.56823
0.96,0.33,1.9784
0.68,0.63,1.007
0.97,0.46,1.621
0.05,0.54,0.60429
0.95,0.8,1.2352
0.58,0.09,1.7039
0.78,0.5,1.2244
0.92,0.04,2.4411
0.66,0.37,1.3472
0.76,0.12,1.8994
0.59,0.33,1.2769
0.34,0.92,0.61686
0.33,0.34,0.96495
0.78,0.91,0.88696
0.25,0.41,0.89256
0.88,0.02,2.3791
0.29,0.72,0.58475
0.34,0.01,1.4788
0.14,0.12,1.1171
0.08,0.97,0.46671
0.93,0.91,1.0287
0.76,0.96,0.81976
0.75,0.1,1.9096
0.15,0.17,0.9724
0.87,0.05,2.2538
0.96,0.4,1.804
0.45,0.27,1.1741
0.67,0.27,1.5861
0.42,0.63,0.79056
0.95,0.04,2.4496
0.84,0.74,1.0653
0.69,0.85,0.84434
0.34,0.6,0.8603
0.42,0.17,1.2592
0.18,0.49,0.62974
0.68,0.86,0.94433
0.45,0.05,1.4618
0.42,0.98,0.66594
0.44,0.72,0.71921
0.18,0.64,0.61381
0.61,0.49,1.1047
0.5,0.95,0.55835
0.79,0.42,1.467
0.13,0.02,1.0335
0.43,0.22,1.1364
0.97,0.6,1.4128
0.02,0.25,0.83463
0.48,0.37,1.095
0.21,0.73,0.55309
0.84,0.32,1.6755
0.49,0.4,1.1867
0.41,0.29,1.2154
0.01,0.84,0.5219
0.75,0.66,1.1101
0.33,0.44,0.97225
0.43,0.99,0.5003
0.74,0.49,1.2401
0.48,0.55,1.0291
0.85,0.04,2.247
0.8,0.62,1.1878
0.16,0.82,0.49482
0.94,0.03,2.5369
